,Date,Time,Transaction,Item
1286,2016-11-05,13:05:23,605,Frittata
1287,2016-11-05,13:12:16,606,Scandinavian
1289,2016-11-05,13:23:34,608,Tartine
1290,2016-11-05,13:23:34,608,Hot chocolate
1291,2016-11-05,13:23:34,608,Coffee
1292,2016-11-05,13:25:20,609,Coffee
1293,2016-11-05,13:25:20,609,Mighty Protein
1294,2016-11-05,13:27:11,610,Frittata
1295,2016-11-05,13:27:11,610,Coffee
1296,2016-11-05,13:29:26,611,Scandinavian
1297,2016-11-05,13:31:32,612,Hearty & Seasonal
1298,2016-11-05,13:31:32,612,Coffee
1299,2016-11-05,13:31:32,612,Mineral water
1300,2016-11-05,13:43:24,613,Scandinavian
1301,2016-11-05,13:45:35,615,Bread
1302,2016-11-05,13:45:35,615,Coffee
1303,2016-11-05,13:57:58,616,Hearty & Seasonal
1304,2016-11-05,13:57:58,616,Soup
1305,2016-11-05,13:57:58,616,Bread
1306,2016-11-05,13:57:58,616,Coffee
1307,2016-11-05,14:03:14,617,Brownie
1308,2016-11-05,14:03:14,617,Cake
1309,2016-11-05,14:03:14,617,Tea
1310,2016-11-05,14:08:03,618,Mighty Protein
1311,2016-11-05,14:08:03,618,Coffee
1312,2016-11-05,14:12:41,620,Coffee
1313,2016-11-05,14:12:41,620,Tea
1314,2016-11-05,14:12:41,620,Brownie
1315,2016-11-05,14:12:41,620,Soup
1316,2016-11-05,14:14:11,621,Cake
1317,2016-11-05,14:32:52,622,Hot chocolate
1318,2016-11-05,14:32:52,622,Coffee
1319,2016-11-05,14:32:52,622,Cake
1320,2016-11-05,14:48:55,623,Hearty & Seasonal
1321,2016-11-05,14:48:55,623,Coffee
1322,2016-11-05,14:49:57,624,Coffee
1323,2016-11-05,15:14:47,625,Frittata
1324,2016-11-05,15:14:47,625,Coffee
1325,2016-11-05,15:14:47,625,Brownie
1326,2016-11-05,15:17:20,626,Sandwich
1327,2016-11-05,15:17:20,626,Frittata
1328,2016-11-05,15:17:20,626,Coke
1329,2016-11-05,15:17:20,626,Mineral water
1330,2016-11-05,15:17:20,626,Brownie
1331,2016-11-05,15:18:59,627,Granola
1332,2016-11-05,15:18:59,627,Scandinavian
1333,2016-11-05,15:21:16,628,Coffee
1334,2016-11-05,15:21:16,628,Coke
1335,2016-11-05,15:21:16,628,Coffee
1336,2016-11-05,15:24:18,629,Tea
1337,2016-11-05,15:24:18,629,Tea
1338,2016-11-05,15:24:18,629,Brownie
1339,2016-11-05,15:24:18,629,Cake
1340,2016-11-05,15:36:57,630,Fudge
1341,2016-11-05,15:40:12,631,Coffee
1342,2016-11-05,15:43:51,632,Brownie
1343,2016-11-05,15:45:29,633,Cake
1344,2016-11-05,15:46:54,634,Tea
1345,2016-11-05,15:53:52,635,Coffee
1346,2016-11-05,15:53:52,635,Coffee
1347,2016-11-05,15:53:52,635,Coffee
1348,2016-11-05,15:53:52,635,Soup
1349,2016-11-05,15:53:52,635,Sandwich
1350,2016-11-05,15:53:52,635,Cake
1351,2016-11-05,15:56:06,636,Coffee
1352,2016-11-05,15:56:06,636,Bread
1353,2016-11-05,15:56:06,636,Brownie
1354,2016-11-05,16:00:53,637,Bread
1355,2016-11-05,16:00:53,637,Coffee
1356,2016-11-05,16:00:53,637,Brownie
1357,2016-11-05,16:04:24,638,Coffee
1358,2016-11-05,16:04:24,638,Bread
1359,2016-11-05,16:04:24,638,Brownie
1360,2016-11-05,16:05:47,639,Brownie
1361,2016-11-05,16:05:47,639,Coffee
1362,2016-11-05,16:12:04,640,Coffee
1363,2016-11-05,16:12:04,640,Soup
1364,2016-11-05,16:12:04,640,Brownie
1365,2016-11-05,16:20:37,641,Fudge
1366,2016-11-05,16:20:45,642,Bread
1367,2016-11-05,16:20:45,642,Focaccia
1368,2016-11-05,16:33:28,643,Bread
1369,2016-11-05,16:33:28,643,Farm House
1370,2016-11-05,16:33:28,643,Jam
1371,2016-11-05,16:37:10,644,Hot chocolate
1372,2016-11-05,16:37:10,644,Brownie
1373,2016-11-05,16:43:30,645,Hot chocolate
1374,2016-11-05,16:45:21,646,Coffee
1375,2016-11-05,16:45:21,646,Brownie
1376,2016-11-05,18:45:24,647,Medialuna
1377,2016-11-05,18:45:24,647,Pastry
1378,2016-11-06,09:17:36,648,Bread
1379,2016-11-06,09:42:55,650,Coffee
1380,2016-11-06,09:42:55,650,Pastry
1381,2016-11-06,09:42:55,650,Bread
1383,2016-11-06,09:56:06,651,Coffee
1384,2016-11-06,09:56:06,651,Mineral water
1385,2016-11-06,10:09:41,652,Pastry
1386,2016-11-06,10:09:41,652,Bread
1387,2016-11-06,10:09:41,652,Hot chocolate
1388,2016-11-06,10:11:49,653,Bread
1389,2016-11-06,10:12:09,654,Bread
1390,2016-11-06,10:14:22,655,Jam
1391,2016-11-06,10:14:22,655,Coffee
1392,2016-11-06,10:14:22,655,Coffee
1393,2016-11-06,10:14:22,655,Bread
1395,2016-11-06,10:15:14,656,Coffee
1396,2016-11-06,10:15:14,656,Coffee
1397,2016-11-06,10:15:14,656,Pastry
1399,2016-11-06,10:18:08,657,Medialuna
1400,2016-11-06,10:18:08,657,Coffee
1401,2016-11-06,10:18:08,657,Coffee
1402,2016-11-06,10:18:08,657,Focaccia
1403,2016-11-06,10:18:08,657,Hearty & Seasonal
1404,2016-11-06,10:21:51,658,Bread
1405,2016-11-06,10:21:51,658,Farm House
1406,2016-11-06,10:21:51,658,Coffee
1407,2016-11-06,10:21:51,658,Jam
1408,2016-11-06,10:24:23,659,Farm House
1409,2016-11-06,10:43:58,660,Coffee
1410,2016-11-06,10:43:58,660,Tea
1411,2016-11-06,10:43:58,660,Pastry
1412,2016-11-06,10:43:58,660,Medialuna
1413,2016-11-06,10:45:59,661,Pastry
1414,2016-11-06,10:45:59,661,Medialuna
1415,2016-11-06,10:45:59,661,Coffee
1416,2016-11-06,10:49:53,662,Coffee
1417,2016-11-06,10:49:53,662,Hot chocolate
1418,2016-11-06,10:49:53,662,Basket
1419,2016-11-06,10:49:53,662,Farm House
1420,2016-11-06,10:54:06,663,Pastry
1421,2016-11-06,10:54:06,663,Farm House
1422,2016-11-06,10:56:49,664,Hot chocolate
1423,2016-11-06,10:56:49,664,Coffee
1424,2016-11-06,10:56:49,664,My-5 Fruit Shoot
1425,2016-11-06,10:58:14,665,Pastry
1426,2016-11-06,10:58:14,665,Medialuna
1427,2016-11-06,10:58:14,665,Muffin
1428,2016-11-06,11:02:43,666,Farm House
1429,2016-11-06,11:06:26,667,Muffin
1430,2016-11-06,11:06:26,667,Pastry
1431,2016-11-06,11:06:26,667,Focaccia
1432,2016-11-06,11:07:51,668,Coffee
1433,2016-11-06,11:07:51,668,Tea
1434,2016-11-06,11:09:23,669,Bread
1435,2016-11-06,11:11:13,670,Focaccia
1436,2016-11-06,11:14:18,671,Coffee
1437,2016-11-06,11:14:18,671,Hot chocolate
1438,2016-11-06,11:14:18,671,Pastry
1439,2016-11-06,11:14:18,671,Jam
1440,2016-11-06,11:16:02,672,Bread
1441,2016-11-06,11:17:47,673,Coffee
1442,2016-11-06,11:17:47,673,Pastry
1443,2016-11-06,11:17:47,673,Bread
1444,2016-11-06,11:19:02,674,Tea
1446,2016-11-06,11:20:27,675,Hot chocolate
1447,2016-11-06,11:20:27,675,Coffee
1448,2016-11-06,11:20:27,675,Mineral water
1449,2016-11-06,11:21:18,676,Coffee
1450,2016-11-06,11:21:18,676,Coffee
1451,2016-11-06,11:22:40,677,Coffee
1453,2016-11-06,11:24:38,678,Jam
1454,2016-11-06,11:24:38,678,Coffee
1455,2016-11-06,11:24:38,678,Coffee
1456,2016-11-06,11:33:18,680,Muffin
1457,2016-11-06,11:35:49,681,Bread
1458,2016-11-06,11:42:26,682,Bread
1459,2016-11-06,11:43:40,683,Bread
1461,2016-11-06,11:47:12,684,Muffin
1462,2016-11-06,11:47:12,684,Hot chocolate
1463,2016-11-06,11:47:12,684,Coffee
1464,2016-11-06,11:55:10,685,Muffin
1465,2016-11-06,11:55:10,685,Fudge
1466,2016-11-06,11:57:28,686,Bread
1467,2016-11-06,12:04:08,687,Bread
1468,2016-11-06,12:07:19,688,Farm House
1469,2016-11-06,12:11:20,689,Coffee
1470,2016-11-06,12:11:20,689,Muffin
1471,2016-11-06,12:19:31,690,Focaccia
1472,2016-11-06,12:22:28,691,Bread
1473,2016-11-06,12:22:28,691,Tea
1474,2016-11-06,12:23:34,692,Coffee
1475,2016-11-06,12:23:34,692,Hot chocolate
1476,2016-11-06,12:31:44,693,Coffee
1477,2016-11-06,12:31:44,693,Tartine
1478,2016-11-06,12:31:44,693,Coffee
1479,2016-11-06,12:31:44,693,Pick and Mix Bowls
1480,2016-11-06,12:31:44,693,Jam
1481,2016-11-06,12:38:33,695,Jam
1482,2016-11-06,12:39:03,696,Tartine
1483,2016-11-06,12:39:57,697,Bread
1484,2016-11-06,12:39:57,697,Coffee
1485,2016-11-06,12:42:42,698,Coffee
1486,2016-11-06,12:42:42,698,Coffee
1487,2016-11-06,12:42:42,698,Mineral water
1488,2016-11-06,12:42:42,698,Juice
1489,2016-11-06,12:42:42,698,Tartine
1490,2016-11-06,12:42:42,698,Pick and Mix Bowls
1491,2016-11-06,12:50:29,699,Bread
1492,2016-11-06,12:50:29,699,Tea
1493,2016-11-06,12:50:29,699,Juice
1494,2016-11-06,12:53:15,700,Coffee
1495,2016-11-06,12:53:15,700,Coffee
1496,2016-11-06,12:53:15,700,Cake
1497,2016-11-06,12:57:40,701,Farm House
1498,2016-11-06,12:58:12,702,Farm House
1499,2016-11-06,13:14:44,703,Cake
1500,2016-11-06,13:14:44,703,Brownie
1501,2016-11-06,13:14:44,703,Coffee
1502,2016-11-06,13:14:44,703,Coffee
1503,2016-11-06,13:28:44,704,Focaccia
1504,2016-11-06,13:28:44,704,Coffee
1505,2016-11-06,13:29:28,705,Tea
1506,2016-11-06,13:29:28,705,Coffee
1507,2016-11-06,13:29:28,705,Muffin
1508,2016-11-06,13:31:34,706,Coffee
1509,2016-11-06,13:45:10,707,Tea
1510,2016-11-06,13:45:10,707,Coffee
1511,2016-11-06,13:47:12,708,Hearty & Seasonal
1512,2016-11-06,13:47:12,708,Cake
1513,2016-11-06,13:47:12,708,Coffee
1514,2016-11-06,13:50:28,709,Bread
1515,2016-11-06,13:50:28,709,Tea
1516,2016-11-06,13:50:28,709,Cake
1517,2016-11-06,13:57:57,710,Mighty Protein
1518,2016-11-06,13:57:57,710,Coffee
1519,2016-11-06,14:00:33,711,Hot chocolate
1520,2016-11-06,14:00:33,711,Muffin
1521,2016-11-06,14:10:19,712,Coffee
1522,2016-11-06,14:10:19,712,Coffee
1523,2016-11-06,14:10:19,712,Soup
1524,2016-11-06,14:10:19,712,Mighty Protein
1525,2016-11-06,14:17:10,713,Jam
1526,2016-11-06,14:37:39,714,Coffee
1527,2016-11-06,14:37:39,714,Alfajores
1528,2016-11-06,14:44:24,715,Cake
1529,2016-11-06,14:44:24,715,Hot chocolate
1530,2016-11-06,14:44:24,715,Alfajores
1531,2016-11-06,14:50:44,716,Hot chocolate
1532,2016-11-06,14:50:44,716,Tea
1533,2016-11-06,14:50:44,716,Muffin
1534,2016-11-06,14:53:44,717,Brownie
1535,2016-11-06,14:54:24,718,Cake
1536,2016-11-06,14:54:24,718,Coffee
1537,2016-11-06,14:55:50,719,Victorian Sponge
1538,2016-11-06,14:55:50,719,Alfajores
1539,2016-11-06,14:55:50,719,Tea
1540,2016-11-06,14:56:49,720,Bread
1541,2016-11-06,15:04:15,721,Tartine
1542,2016-11-06,15:04:15,721,Tea
1543,2016-11-06,15:04:15,721,Tartine
1544,2016-11-06,15:12:51,722,Mighty Protein
1545,2016-11-06,15:12:51,722,Tea
1546,2016-11-06,15:15:18,723,Bread
1547,2016-11-06,15:15:18,723,Fudge
1548,2016-11-06,15:32:12,724,Medialuna
1549,2016-11-06,15:32:12,724,Tartine
